partID,productLine,prodCategory
parta28f164,line49,Liquids
partf733270,line49,Liquids
part87a9aac,line49,Liquids
partb75f87d,line49,Liquids
partc183c64,line49,Liquids
parta721f5,line49,Liquids
part98f0f8e,line49,Liquids
part46e747,line49,Liquids
parte254272,line49,Liquids
parte2443b7,line49,Liquids
part040f96e,line49,Liquids
part72d3d77,line49,Liquids
part95bc82f,line49,Liquids
part0386d1a,line49,Liquids
part80deb6b,line49,Liquids
part5a569dc,line49,Liquids
part712462a,line49,Liquids
part64b372,line49,Liquids
partfc8dbf5,line49,Liquids
part1ac4e56,line49,Liquids
part8a51fec,line49,Liquids
part81a027d,line49,Liquids
partfb04f81,line49,Liquids
part74d62f7,line49,Liquids
partdb72338,line49,Liquids
partadae721,line49,Liquids
part412dadd,line49,Liquids
part286a873,line49,Liquids
part1c86274,line49,Liquids
partc5fe7a2,line49,Liquids
part5374157,line49,Liquids
partb41b40f,line49,Liquids
part222113a,line49,Liquids
part389492b,line49,Liquids
parta801891,line49,Liquids
parta3f0500,line49,Liquids
part14e5120,line49,Liquids
partf922445,line49,Liquids
part8ffe05c,line49,Liquids
part840fdcd,line49,Liquids
part0257d83,line49,Liquids
part7f7a40b,line49,Liquids
part69aeebb,line49,Liquids
part27dd35a,line49,Liquids
part4e9a1f4,line49,Liquids
part3aa8d44,line49,Liquids
part4c7495d,line49,Liquids
part9fd2dc2,line49,Liquids
part799b861,line49,Liquids
parte2ff44a,line49,Liquids
part39ce6ca,line49,Liquids
part4de1e89,line49,Liquids
partdd74f33,line49,Liquids
parta1ba6b,line49,Liquids
partac21f5e,line49,Liquids
part9ae5f44,line49,Liquids
partfe1a259,line49,Liquids
partf99362d,line49,Liquids
partaff823c,linea3,Marketables
parta69ff91,linea3,Marketables
partaecb211,linea3,Marketables
part2333982,linea3,Marketables
partc4d8475,linea3,Marketables
parte31f2ce,linea3,Marketables
part7ff2a91,linea3,Marketables
partf2ff16d,linea3,Marketables
parte03ba79,line55,SpareParts
part393f611,linea3,Marketables
parta9aa7ab,linea3,Marketables
part3f9029e,linea3,Marketables
parte056a9c,linea3,Marketables
partb5ecc07,linea3,Marketables
part8353995,linec1,Marketables
part056064e,line49,Liquids
part73bc257,line49,Liquids
part1ec52a,line49,Liquids
partdbcc33,line49,Liquids
partf315b77,line49,Liquids
part85c9f6e,line49,Liquids
part3d6b1df,line49,Liquids
part3e95d85,line49,Liquids
part484999c,line49,Liquids
part33cb49b,line49,Liquids
partaf26cc4,line49,Liquids
part391c9f1,line49,Liquids
parte0adceb,line49,Liquids
partacae275,line49,Liquids
partb088842,line49,Liquids
partc654c5b,line49,Liquids
partf965c2e,line49,Liquids
part69f0d94,line49,Liquids
part1f2c98d,line49,Liquids
partf843cd5,line49,Liquids
part6e799e0,line49,Liquids
part833e11a,line55,SpareParts
part0efcf98,linea3,Marketables
part1ba402e,linec1,Marketables
part9d3c30,line49,Liquids
part4c39f58,line49,Liquids
partffcac60,line49,Liquids
part1ebb123,line49,Liquids
partd075f51,line49,Liquids
parta6a9b48,line49,Liquids
partad586d9,line49,Liquids
parta616af0,line49,Liquids
parta0b9e7f,line49,Liquids
partdb3b378,line49,Liquids
partd1ece12,line49,Liquids
part98c8ab2,line49,Liquids
part5878fa1,line49,Liquids
part8100a77,line49,Liquids
part6749fd4,line49,Liquids
partf7dce6e,line49,Liquids
part8689e03,line49,Liquids
part577af1e,line49,Liquids
part1ccb639,line49,Liquids
part6f40938,line55,SpareParts
part333ae20,line55,SpareParts
partec6de5b,linec1,Marketables
part9427af9,line49,Liquids
part34e12bd,line55,SpareParts
part9270420,line2f,Machines
part39bd7e4,line55,SpareParts
part5b3c3ce,line2f,Machines
part230b88e,line55,SpareParts
part3c4d124,line49,Liquids
partaf6a373,line49,Liquids
parta123bd3,line49,Liquids
partc2bced4,line49,Liquids
part5229f6e,line49,Liquids
part4e0f559,line49,Liquids
partae00c3f,line49,Liquids
part4ee6d13,line49,Liquids
parta8af8b0,line49,Liquids
partd8dc826,line49,Liquids
part4fc0de8,line49,Liquids
partd1e0885,line49,Liquids
part95cc472,line49,Liquids
part05595c8,line49,Liquids
parte31006b,line49,Liquids
part7038d51,line49,Liquids
part3c3b3cf,line49,Liquids
partd183bfd,line49,Liquids
part3d1d334,line49,Liquids
partcda51ca,line49,Liquids
part8fb9837,line49,Liquids
part14dd41c,line49,Liquids
part0c08305,line49,Liquids
part7ad471c,line49,Liquids
part7125a8d,line49,Liquids
partc956ce4,line49,Liquids
part2f1f947,line49,Liquids
partbf8a8fd,line49,Liquids
partb47b56c,line49,Liquids
partf22582c,line49,Liquids
parte3746dd,line49,Liquids
partdcacee2,line49,Liquids
part3ae5b41,line49,Liquids
partaa70afb,line49,Liquids
part4d1ffa3,line49,Liquids
part363caf2,line49,Liquids
part46f0bdc,line49,Liquids
partd665a66,line49,Liquids
part405ff53,line49,Liquids
part302cfc5,line49,Liquids
parta730a0b,line49,Liquids
part085db08,line49,Liquids
part445e596,line49,Liquids
partbe31a02,line49,Liquids
part2ea4bb8,line49,Liquids
part2555629,line49,Liquids
part5ff1bd5,line49,Liquids
part1195bcd,line49,Liquids
partfc2d3ff,line49,Liquids
part10b3b36,line49,Liquids
part21a6b07,line49,Liquids
partc7efea4,line49,Liquids
part5c8b28f,line49,Liquids
part2081be9,line55,SpareParts
parte8d20fe,line49,Liquids
partbbc72ea,line49,Liquids
partd8c21e3,line49,Liquids
partae1e5fa,line49,Liquids
part49710a2,line49,Liquids
part8d78778,line49,Liquids
partaf130c,line49,Liquids
part6cb86af,line49,Liquids
partf370fc3,line49,Liquids
parte028a7e,line49,Liquids
part8582df8,line49,Liquids
part49ca774,line49,Liquids
partd95f6ce,line49,Liquids
partc1d501f,line55,SpareParts
partb035769,line55,SpareParts
part6c4349f,line55,SpareParts
partfcd0376,line6d,Machines
partc7b92f0,line6d,Machines
partbb060c0,linec1,Marketables
part37e22cb,line55,SpareParts
partd41a202,line6d,Machines
part1b3fead,line6d,Machines
part1df191e,line55,SpareParts
partdb0325,line9b,Machines
part66a593,line49,Liquids
partfc377af,line49,Liquids
part811ae27,line49,Liquids
part21d3bf7,line49,Liquids
part5cfe27f,line49,Liquids
part80c9805,line55,SpareParts
part2b6a5a6,linea3,Marketables
part3401d06,line55,SpareParts
partd7f2a3a,line55,SpareParts
part546f9d7,line2f,Machines
part241c941,line2f,Machines
part0077718,line2f,Machines
partd09ba3d,line55,SpareParts
parte2c3a83,line2f,Machines
part57ee5f4,line55,SpareParts
part63066b9,line55,SpareParts
part80bec54,line55,SpareParts
partf5034d7,line2f,Machines
parte25968d,line55,SpareParts
partffd53ab,line2f,Machines
part109ac53,line2f,Machines
part584d0e1,line2f,Machines
parte797e98,line55,SpareParts
part35be8a0,line55,SpareParts
part1b27e25,line55,SpareParts
part6d7193c,line55,SpareParts
partfdb6d0a,line2f,Machines
parta00eaf7,line2f,Machines
parte56eb49,line49,Liquids
part7262f42,line49,Liquids
partde3265b,line49,Liquids
part839e2ce,line49,Liquids
part36c21b8,line49,Liquids
part6b6e52d,line49,Liquids
part405a59f,linea3,Marketables
partcb142af,linea3,Marketables
partbb67239,linea3,Marketables
part2bf2383,linea3,Marketables
partfd07f51,linec1,Marketables
part65ebfca,linea3,Marketables
part83a2a69,linea3,Marketables
part18c6642,linea3,Marketables
part68b56d4,linea3,Marketables
part37d8d25,linea3,Marketables
part74dc9f,linea3,Marketables
partd73ec09,linea3,Marketables
part410493c,linea3,Marketables
part2dc4269,linea3,Marketables
partcb8d7ca,linea3,Marketables
partaf0c1c9,linea3,Marketables
partf7f15f,linea3,Marketables
partd48ecce,linea3,Marketables
part4618cbc,linea3,Marketables
part795cd84,linea3,Marketables
partd1000ff,line55,SpareParts
part1509725,linea3,Marketables
partefef160,linea3,Marketables
partcb0d6e8,linea3,Marketables
partf81195,line55,SpareParts
part3f1402f,line55,SpareParts
part8dc13ec,linea3,Marketables
part8630e7d,linea3,Marketables
partf643eeb,linea3,Marketables
partffb12b2,linea3,Marketables
parte80648f,linec1,Marketables
part9875419,linec1,Marketables
part1c1f248,linec1,Marketables
part745dda3,linea3,Marketables
parte4c8c19,linea3,Marketables
part5b436c4,line55,SpareParts
part9e21677,line49,Liquids
partb43dfa,linec1,Marketables
partc8fab2a,line49,Liquids
partede7648,line49,Liquids
part519b2cf,line49,Liquids
part9069c39,line49,Liquids
part0397eca,line55,SpareParts
part749da4e,line55,SpareParts
partc76e976,line2f,Machines
partb71d9e0,line2f,Machines
part278885a,line2f,Machines
partb23c08,line5f,Machines
part3bce7f0,line55,SpareParts
part8a9dc37,line5f,Machines
partfbc8c5a,line5f,Machines
part8d14843,line5f,Machines
part92b0a15,line2f,Machines
partb9ca71c,line55,SpareParts
part46e9b8a,line2f,Machines
partef636ef,line55,SpareParts
part43b199,line2f,Machines
partcd6eaff,line2f,Machines
parta79dc22,line2f,Machines
partf7a2094,line2f,Machines
partbf75c26,line2f,Machines
part9b1e27f,line2f,Machines
part4a11496,line2f,Machines
partf8a0f43,line55,SpareParts
parte3f399c,line2f,Machines
part8af625,line2f,Machines
parted2eb2e,line2f,Machines
parta95117a,linec1,Marketables
parte8bf0c8,line6d,Machines
partf82c6a3,lineb8,Machines
part1923422,line2f,Machines
part62a1925,line2f,Machines
part0cda75c,line2f,Machines
parte7cdbe1,line2f,Machines
part9d6961d,line2f,Machines
parted9a026,line2f,Machines
partc03440a,line2f,Machines
part342d2cd,line2f,Machines
parta59e38c,line2f,Machines
part174b04f,line2f,Machines
part506f000,line2f,Machines
part18b8cb2,line2f,Machines
part049e685,line2f,Machines
partbf4bf69,line49,Liquids
partb8c2fdc,line49,Liquids
part0a17c1f,line49,Liquids
part93b2f50,line49,Liquids
part57bb88a,line49,Liquids
partc0b7c81,line49,Liquids
part2fcebd7,line49,Liquids
partd1b814,line49,Liquids
parta647506,line49,Liquids
part8abe53f,line49,Liquids
part67324c4,linea3,Marketables
part401e5a1,line49,Liquids
partb2160fb,line49,Liquids
part1db2134,line49,Liquids
parta4c3314,line49,Liquids
partd21f70d,line49,Liquids
part2017257,line49,Liquids
partf96f781,line49,Liquids
part8fb3398,line49,Liquids
partc4d9b84,linea3,Marketables
partf1b26c7,linec1,Marketables
parta6ef4cb,linea3,Marketables
parta1660bf,line55,SpareParts
part5aab77f,linec1,Marketables
part8a5d74e,linec1,Marketables
partf440f23,linea3,Marketables
part718fe8,linea3,Marketables
parteea9000,linea3,Marketables
part1b9663c,linea3,Marketables
part73b9932,line55,SpareParts
part03ca9a4,line55,SpareParts
part94d6c6a,line4c,Liquids
part7430d46,line4c,Liquids
parte8fd26e,line49,Liquids
part27476d6,line49,Liquids
parte6b5820,line49,Liquids
part36126a7,line2f,Machines
part57fb8cc,line55,SpareParts
part3c32046,line2f,Machines
part4c410d0,line55,SpareParts
part41c933b,line5f,Machines
part1d118b,line55,SpareParts
part13fa1d4,line5f,Machines
partfd678d5,line5f,Machines
part1d819f9,line5f,Machines
part7db3d52,line5f,Machines
partd6d04a4,line49,Liquids
partb8edba,line49,Liquids
part7bf373f,line49,Liquids
parteb66685,line49,Liquids
part13b2dec,line49,Liquids
partdfd9636,line49,Liquids
part06a13e0,line49,Liquids
part6a4505d,line49,Liquids
partfad01e7,line49,Liquids
partb33d58b,line49,Liquids
part37ec78e,line49,Liquids
part15e1b9e,line49,Liquids
partc46d7d4,line49,Liquids
partb2124e1,line49,Liquids
part228755b,line49,Liquids
part545b142,line49,Liquids
parta971c21,line49,Liquids
part4494eb8,line49,Liquids
parte891dd8,line49,Liquids
part4166a65,line49,Liquids
part088be09,line49,Liquids
part981efb3,line49,Liquids
parteec2baa,line49,Liquids
part341bcd3,line49,Liquids
part42c78ca,line49,Liquids
parta5a8d92,line49,Liquids
parta8f648c,line49,Liquids
part1ee295f,line49,Liquids
part5b774d6,line49,Liquids
part2dab0cf,line49,Liquids
partcac4597,line49,Liquids
part2170e06,line49,Liquids
partb0c3f47,line49,Liquids
partaf78176,line49,Liquids
part3ecb037,line49,Liquids
part0033dfd,line49,Liquids
partb2264d3,line49,Liquids
parte8c3a1e,line49,Liquids
part9e1fe07,line49,Liquids
part7970b5f,line49,Liquids
part47c57f6,line2f,Machines
partffd325e,line55,SpareParts
part41f7f91,line55,SpareParts
part9ef450,line49,Liquids
part09078d3,line49,Liquids
parte970073,linec1,Marketables
part3042f5c,line55,SpareParts
partfe777f3,line49,Liquids
part88ab3ea,line49,Liquids
part3b3563d,line49,Liquids
part47635e5,line49,Liquids
part31bf1fc,line49,Liquids
part7ad57c4,line49,Liquids
partb33441a,line49,Liquids
part09adef2,line49,Liquids
part87a5182,line49,Liquids
part656e9f5,line49,Liquids
partb21b570,line49,Liquids
part963425a,line49,Liquids
part707d7f9,line49,Liquids
part97122a1,line49,Liquids
part6b630a6,line49,Liquids
part23a8431,line49,Liquids
part5574028,line49,Liquids
part376998,line49,Liquids
partbf45c6e,line49,Liquids
part653fc3b,line49,Liquids
part5aad81,line49,Liquids
part633df87,line49,Liquids
part890c3c1,line49,Liquids
partbe6ad04,line49,Liquids
part94c7e00,line49,Liquids
part38c2d60,line49,Liquids
part4e1e979,line49,Liquids
part6ca210,line49,Liquids
part9decb6e,line49,Liquids
parteb30f77,line49,Liquids
part0c5fa2f,line49,Liquids
part3248aa1,line49,Liquids
partd527ff9,line49,Liquids
partd8796e7,line49,Liquids
part7804c62,line49,Liquids
part9e4d9c1,line49,Liquids
part747c587,line49,Liquids
part66992a8,line49,Liquids
partf159d1d,line49,Liquids
part37bae7c,line49,Liquids
parted63905,line49,Liquids
part9bbfd1c,line49,Liquids
part7cd0844,line49,Liquids
partcf6e515,line49,Liquids
part16160c3,line49,Liquids
part60ca4da,line49,Liquids
part8afb89c,line49,Liquids
partc79ac89,line49,Liquids
part57aca1f,line49,Liquids
partda057c0,line49,Liquids
part037d216,line49,Liquids
partd9a456f,line49,Liquids
parte67a85e,line49,Liquids
part76ef9e4,line49,Liquids
part9180cbc,line49,Liquids
part490e678,line49,Liquids
partf829250,line49,Liquids
part1e607f3,line49,Liquids
part8ef5649,line49,Liquids
part13eb8b5,line49,Liquids
part82589f4,line49,Liquids
partca93d63,line49,Liquids
part2cda8c0,line49,Liquids
partbc4f97a,line49,Liquids
part2fb7b6,line49,Liquids
partc4b2215,line49,Liquids
part4273af,line49,Liquids
partb3486f7,line49,Liquids
part0e8afbd,line49,Liquids
partdbfb864,line49,Liquids
part3c26ab7,line49,Liquids
partc5e8df4,line49,Liquids
partacfb9d2,line49,Liquids
part66c347a,line49,Liquids
part808a1d9,line49,Liquids
part101f063,line49,Liquids
partf77053b,line49,Liquids
partd80de9a,line2f,Machines
part023c967,line49,Liquids
partf946d70,line49,Liquids
part8f9a969,line49,Liquids
part676ae8a,line49,Liquids
part69c39ce,line49,Liquids
partcb3a793,line49,Liquids
part51d8b5b,line49,Liquids
parta456f01,linec1,Marketables
partb870536,linec1,Marketables
part9c16a11,lineb8,Machines
part1c4c970,linec1,Marketables
part067d4b5,line49,Liquids
part2c0ef02,line49,Liquids
partdf05163,line49,Liquids
part3ef1dcd,line49,Liquids
part22d77fa,line49,Liquids
partfbaf22c,line49,Liquids
part8d73635,line49,Liquids
part6a1c36d,line49,Liquids
part482d9d4,line49,Liquids
part49e259,line49,Liquids
partb3646bb,line49,Liquids
partde678f,line49,Liquids
part3acf2dd,lineb8,Machines
part6e3e458,lineb8,Machines
part7218e6f,lineb8,Machines
part2345b51,linec1,Marketables
part1b08f3f,linec1,Marketables
partaecc802,linec1,Marketables
part90ce85a,linec1,Marketables
part83d93da,linec1,Marketables
partdadf26c,linea3,Marketables
partbbf953,linec1,Marketables
partb2518f,linea3,Marketables
part2a70301,linec1,Marketables
part4245358,linea3,Marketables
part4ddfb4d,linec1,Marketables
part7592f23,linec1,Marketables
partbbf6c1a,linec1,Marketables
part192edc8,linec1,Marketables
partd50e7a8,line55,SpareParts
partb930a9e,linea3,Marketables
part7c6e57f,line55,SpareParts
partcf2c478,line55,SpareParts
partc6521f9,linea3,Marketables
part14e716,linea3,Marketables
part52594f,line6d,Machines
part4d9469c,linec1,Marketables
part6df45aa,line55,SpareParts
partc5dc99,linec1,Marketables
part5a88073,linea3,Marketables
part7ee3e2a,linec1,Marketables
part62c541d,linec1,Marketables
part3634298,linec1,Marketables
partfdfc21a,lineb8,Machines
part22cb3fa,linec1,Marketables
part8b29ef0,linea3,Marketables
part970f4c7,linea3,Marketables
part5d60a91,linec1,Marketables
part790b4c8,linec1,Marketables
partb724a20,linea3,Marketables
part48f172b,line55,SpareParts
part4742941,linec1,Marketables
parta038ccf,linec1,Marketables
part7d4b476,linea3,Marketables
part359c8c4,line6d,Machines
partcec077d,line55,SpareParts
parta27c596,linec1,Marketables
partefc2dc3,linea3,Marketables
parte98d9f5,linec1,Marketables
part01c6dcc,line55,SpareParts
part491117e,linea3,Marketables
partb00979e,linec1,Marketables
partef89012,linec1,Marketables
partf3afa25,linec1,Marketables
part9f138ce,linec1,Marketables
part83352f9,linec1,Marketables
parta75eca0,linec1,Marketables
part0ab7cc5,line55,SpareParts
part1ca2c94,linec1,Marketables
part6c38448,linec1,Marketables
partfd97d2c,line6d,Machines
part6a7707e,linea3,Marketables
part614dca6,linec1,Marketables
part299a014,linec1,Marketables
part1a6f77f,line55,SpareParts
part00cfb72,linec1,Marketables
partd686f13,linec1,Marketables
part166241,linec1,Marketables
part92b62f,line55,SpareParts
part17d3d9d,linea3,Marketables
part4bfb04d,line6d,Machines
part6f90e14,linea3,Marketables
part73b6423,linea3,Marketables
partfa34a1f,linea3,Marketables
parte612028,linea3,Marketables
partc279e71,linea3,Marketables
part8ce16f5,linec1,Marketables
part305b449,linec1,Marketables
part2c7de7e,line55,SpareParts
part575f5a7,line55,SpareParts
part7334bfe,linec1,Marketables
part3be374c,line55,SpareParts
partaa4ce28,line55,SpareParts
part270cf77,linec1,Marketables
part42ce81d,line6d,Machines
part539dac4,line55,SpareParts
parte659df9,linec1,Marketables
partb910879,line9b,Machines
partf1c74cb,line55,SpareParts
part44a8a54,line55,SpareParts
part7ce5e3a,line55,SpareParts
part28148bf,line55,SpareParts
part0c7f6e6,line6d,Machines
parta3d2fda,linec1,Marketables
part6287d54,line55,SpareParts
part3b0614b,line55,SpareParts
part27e5481,line55,SpareParts
part21e7586,line49,Liquids
partc6880de,line49,Liquids
part135f5cf,line49,Liquids
part65831d6,line49,Liquids
partd53e1f8,line6d,Machines
part337745b,line6d,Machines
partc1330f3,line2f,Machines
part2edd654,line49,Liquids
part5a1e14c,line4c,Liquids
part824f0c3,line4c,Liquids
partc1134df,line4c,Liquids
part7f1769d,line4c,Liquids
part59c1a09,line4c,Liquids
part729b5e7,line4c,Liquids
part9ca147d,line4c,Liquids
part4e0d62,line4c,Liquids
part8493df4,line4c,Liquids
part62da857,line4c,Liquids
part12a98c1,line4c,Liquids
part23c97b,line4c,Liquids
part8f8376c,line49,Liquids
part198d6c2,line49,Liquids
partd32d65c,line49,Liquids
part429e71d,line49,Liquids
part4b14ee8,line49,Liquids
part3640fc5,line49,Liquids
part594c5c6,line49,Liquids
part25fd374,line49,Liquids
partf51ccdf,line49,Liquids
parte745dc,line49,Liquids
part2de476f,line49,Liquids
part50b1043,line49,Liquids
parta49c21f,line49,Liquids
part122cc65,line49,Liquids
partbe7c57c,line49,Liquids
partebbf57d,line49,Liquids
part45beff3,line49,Liquids
part205709e,line49,Liquids
part775fdae,line4c,Liquids
part71f0921,line4c,Liquids
partc2db05f,line4c,Liquids
part524e1e5,line4c,Liquids
part0160902,line49,Liquids
part99591b6,line49,Liquids
part5de1af8,line49,Liquids
partf7a33f7,line49,Liquids
partfd372fb,line49,Liquids
part53f9128,line49,Liquids
parte9c0551,line49,Liquids
partf2bb796,line49,Liquids
parte695a23,line49,Liquids
part275324,line49,Liquids
parte3c6265,line49,Liquids
part9f64b0a,line49,Liquids
parta814c4d,line49,Liquids
part2275fd7,line49,Liquids
part62b4cd3,line49,Liquids
part091d6d4,line49,Liquids
part98ae795,line49,Liquids
partfa8d467,line49,Liquids
part05c4767,line49,Liquids
part8894320,line4c,Liquids
part2ad44c5,line7a,Machines
partc3f2b7a,line4c,Liquids
part6a10670,line4c,Liquids
parta0389c5,line4c,Liquids
part33fc8f7,line4c,Liquids
parta86ba9,line4c,Liquids
partf12a48f,line4c,Liquids
part515599,line49,Liquids
part5d738a8,line4c,Liquids
part72ff066,linea3,Marketables
part028c0f0,linea3,Marketables
part2818e2b,line49,Liquids
parta96ae6f,line4c,Liquids
partfc6139,line4c,Liquids
partcd70371,line4c,Liquids
partbdeabad,line4c,Liquids
partb4d3fcf,line4c,Liquids
partefbe62f,line4c,Liquids
part471e3c8,line4c,Liquids
part647814a,line4c,Liquids
part160b728,line49,Liquids
partb49758f,line49,Liquids
part196223,line4c,Liquids
part7758cf7,linec1,Marketables
part751c5ae,linea3,Marketables
part3cc2fa2,linec1,Marketables
part4322b18,linea3,Marketables
partda54929,linea3,Marketables
part96888f4,linea3,Marketables
part2503bff,linec1,Marketables
part5aa8294,linec1,Marketables
part2a32a48,linec1,Marketables
part085ddf6,line6d,Machines
part73d4f8d,linec1,Marketables
partf72395f,linec1,Marketables
part2efb35e,line49,Liquids
part49bab02,line49,Liquids
part573b19f,line49,Liquids
partca27019,line49,Liquids
partbcfb400,line49,Liquids
partb94158,line49,Liquids
partf51606c,line49,Liquids
part2ec48e,line49,Liquids
part93c3e59,linea3,Marketables
partf5fd769,line60,Machines
part1a26ec9,lined6,Liquids
part04aa53,line49,Liquids
part0d53cc0,line49,Liquids
part2cebe8d,linec1,Marketables
part1bd6582,line49,Liquids
partd2c9f0,line49,Liquids
part39862ff,line49,Liquids
part6a5557e,line49,Liquids
partf73f58c,line49,Liquids
partd30abb7,line49,Liquids
partcd8b12a,line49,Liquids
partd127e41,line49,Liquids
parta75a876,line49,Liquids
partec9b983,line49,Liquids
part787b084,line49,Liquids
part6ebb560,line4c,Liquids
part19aab29,line49,Liquids
part7900e79,line4c,Liquids
part8e1ac59,line4c,Liquids
part92172c4,line4c,Liquids
partca59b96,line4c,Liquids
partd19a1cb,line4c,Liquids
part324e970,line4c,Liquids
part87b8669,line49,Liquids
part38b14a5,line49,Liquids
part072b1b4,line49,Liquids
part331b927,line49,Liquids
part6509882,line49,Liquids
part2cdf1ce,line49,Liquids
part224cc5,line49,Liquids
partcd72842,line49,Liquids
partbd84d4a,line49,Liquids
part839e12f,line4c,Liquids
part7144ea2,line4c,Liquids
partf76bc30,line49,Liquids
parta915f2d,line4c,Liquids
part544d973,line4c,Liquids
part25deecd,line4c,Liquids
part54bf77,line4c,Liquids
partc5e450a,line4c,Liquids
part2502426,line4c,Liquids
part06b8c4f,line4c,Liquids
part8b18598,line4c,Liquids
partfb6b50e,line4c,Liquids
part30e9ab8,line4c,Liquids
parta42df0f,line4c,Liquids
part34b8eb5,line4c,Liquids
part00f9ba5,line4c,Liquids
part708ab33,line4c,Liquids
parte6b0e06,line4c,Liquids
partb22c866,line4c,Liquids
part8a66727,line4c,Liquids
part2cc21f1,line4c,Liquids
partbd672c4,line4c,Liquids
part2df237e,line4c,Liquids
partbe4f289,line4c,Liquids
partbcb1ea0,line4c,Liquids
part261b635,line49,Liquids
part3224a04,line49,Liquids
partfce0f5b,line49,Liquids
part8d6dfc5,line49,Liquids
part100f77d,line49,Liquids
part93ec558,line49,Liquids
part43d64d3,line49,Liquids
part037e6e4,line49,Liquids
partb6b3541,line49,Liquids
part2937d1a,line49,Liquids
part10e3ac4,line49,Liquids
part9a4794f,line49,Liquids
part20bd4ef,line49,Liquids
partb45dde8,line49,Liquids
part47cdf5b,line49,Liquids
partaadc775,line49,Liquids
parta7d0b53,line49,Liquids
part0cc50f3,line49,Liquids
part1181e2a,line49,Liquids
part348849d,line49,Liquids
part41da15,line49,Liquids
part7f7df45,line49,Liquids
parte45d11b,line49,Liquids
part058eed7,line49,Liquids
partbf4e3f8,line49,Liquids
part755c7d1,line49,Liquids
part0cad6f8,line49,Liquids
part7c8edde,line49,Liquids
part3c4feda,line49,Liquids
part57e64dd,line49,Liquids
partca8c42f,line49,Liquids
parta4074da,line49,Liquids
partcfaeedd,line49,Liquids
part9d4328e,line49,Liquids
partde161,line4c,Liquids
part9e4b0db,line4c,Liquids
partee3804d,line4c,Liquids
part934fc5d,line4c,Liquids
part47976f5,line4c,Liquids
partb407446,line4c,Liquids
part6a68b53,line49,Liquids
part9580005,line49,Liquids
partfa8ca06,line49,Liquids
parte92296a,line49,Liquids
partb815e9d,line4c,Liquids
part1d3bfad,line49,Liquids
part8b01a98,line49,Liquids
part52e961,line49,Liquids
part6c5f246,line4c,Liquids
partcbc099c,line49,Liquids
part3d03369,line49,Liquids
part5f2009b,line49,Liquids
part41a1a06,line49,Liquids
part3d10cb4,line49,Liquids
part908356,line49,Liquids
partc7f3c5e,line49,Liquids
part1505890,line49,Liquids
part7eac297,line49,Liquids
partf8f9aee,line49,Liquids
partabc2ea7,line4c,Liquids
partce0e153,line4c,Liquids
part8c53a17,line4c,Liquids
partf4efb02,line4c,Liquids
part9831f6c,line4c,Liquids
part2c4b820,line4c,Liquids
part7940c13,line4c,Liquids
parta4c9677,line4c,Liquids
part3e0bfc4,line4c,Liquids
parta580423,line49,Liquids
part456650f,line49,Liquids
parta32f0ac,line49,Liquids
partfa4b74b,line4c,Liquids
partfa0c6a8,line4c,Liquids
part719fd18,line4c,Liquids
part60d7331,line49,Liquids
partf7cb6ff,line49,Liquids
part81172e6,line49,Liquids
part53ed001,line49,Liquids
part118235c,line49,Liquids
parta271064,line49,Liquids
partfc970e7,line4c,Liquids
part9db64d,line4c,Liquids
part7049b8f,line4c,Liquids
part19d1c03,line4c,Liquids
part11f4943,line4c,Liquids
part5deb51a,line4c,Liquids
part98a92de,line4c,Liquids
part05d4d80,line4c,Liquids
part7552d79,line4c,Liquids
parte4e1c38,line4c,Liquids
parta31b918,line4c,Liquids
partd5646ef,line4c,Liquids
part8028d7f,line4c,Liquids
partbebda3f,line4c,Liquids
part07bf3e2,line4c,Liquids
partc53d773,line4c,Liquids
partdf47817,line4c,Liquids
part2a84d34,line4c,Liquids
partbcbe801,line4c,Liquids
part1bf79b,line4c,Liquids
part8cb8df1,line4c,Liquids
partb378a59,line4c,Liquids
part213a73c,line4c,Liquids
part353738b,line4c,Liquids
partd25976e,line4c,Liquids
parta22a7f8,line4c,Liquids
partd37f795,line4c,Liquids
part2bcac76,line4c,Liquids
part130a984,line4c,Liquids
partfb4a183,line4c,Liquids
part1ef6009,line4c,Liquids
partfc49f85,line4c,Liquids
part173af9b,line4c,Liquids
parte2d9fb5,line49,Liquids
part16c0972,line49,Liquids
part80fac47,line49,Liquids
part4c2a641,line49,Liquids
part92a2769,line49,Liquids
part08413ef,line49,Liquids
part9e7b6da,line49,Liquids
part52abcdc,line49,Liquids
part07952e8,line49,Liquids
partb5d12e5,line49,Liquids
partc31011a,line49,Liquids
parte35590b,line49,Liquids
part3f2a2f9,line49,Liquids
part6171d31,line49,Liquids
part8371389,line49,Liquids
part830de9b,line49,Liquids
part4829c71,line49,Liquids
partb6eff90,line49,Liquids
part0a6a33,line49,Liquids
part229cee0,line49,Liquids
part55900d5,line7a,Machines
part25e3043,line7a,Machines
part3f31eda,line4c,Liquids
part869691a,line49,Liquids
parte6e2aa,line49,Liquids
part5ed1a1c,line49,Liquids
part5208baf,line49,Liquids
partb8d3f1e,line49,Liquids
partf5a6c02,line4c,Liquids
partf07d35b,line4c,Liquids
part11a05b1,line4c,Liquids
part9d53d10,line4c,Liquids
part1a51820,line4c,Liquids
part3703b88,line2f,Machines
part265164,line4b,Machines
partf16918f,line4b,Machines
part1d460cc,line4b,Machines
part16d5f38,line4b,Machines
